task,model_type,model_name,noise_type,evaluation_scope,id,true_label,pred_label,severity,changed_token_ratio,subword_delta,subword_inflation_ratio,original_text,noisy_text,text
sentiment,baseline,tfidf_char_svm,elongation,changed_only,test_3105,neutral,negative,low,0.0833333333333333,3.0,1.25,đi học rất ít nên rất mất công người đi dậy .,đi học rất ít nên rấttt mất công người đi dậy .,đi học rất ít nên rấttt mất công người đi dậy .
sentiment,baseline,tfidf_char_svm,elongation,changed_only,test_3150,neutral,negative,low,0.1666666666666666,2.0,1.3333333333333333,có một ít áp lực .,có một ít áp lựccc .,có một ít áp lựccc .
sentiment,baseline,tfidf_char_svm,elongation,changed_only,test_3151,neutral,negative,low,0.125,2.0,1.25,phân bố thời gian khoảng 3 tiết .,phânnn bố thời gian khoảng 3 tiết .,phânnn bố thời gian khoảng 3 tiết .
sentiment,baseline,tfidf_char_svm,elongation,changed_only,test_3165,neutral,negative,low,0.0333333333333333,2.0,1.0666666666666669,"em có học ở một trung tâm tiếng anh ở ngoài trường , thời lượng hợp lý , không nhiều không ít khoảng 2 - 3 tiết một buổi !","em có học ở một trunggg tâm tiếng anh ở ngoài trường , thời lượng hợp lý , không nhiều không ít khoảng 2 - 3 tiết một buổi !","em có học ở một trunggg tâm tiếng anh ở ngoài trường , thời lượng hợp lý , không nhiều không ít khoảng 2 - 3 tiết một buổi !"
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_27,neutral,positive,high,0.4444444444444444,1.0,1.1111111111111112,cách mà cô tiếp cận với sinh viên .,cach mà cô tiếp cận vs sv .,cach mà cô tiếp cận vs sv .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_35,neutral,positive,medium,0.2142857142857142,3.0,1.2142857142857142,môn học này giúp chúng em hiểu ra những vấn đề cơ bản .,mh này giúp chúng em hiểuuu ra những vấn đề cơ bản .,mh này giúp chúng em hiểuuu ra những vấn đề cơ bản .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_53,neutral,negative,low,0.0555555555555555,1.0,1.0555555555555556,như vậy tụi em sẽ định hướng tốt hơn và tập trung vào những thứ cần thiết .,như vậy tụi em sẽ định hướng tốt hơn và tập trung vào những thứ cần thiet .,như vậy tụi em sẽ định hướng tốt hơn và tập trung vào những thứ cần thiet .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_121,neutral,positive,low,0.1333333333333333,2.0,1.1333333333333333,"ví dụ phù hợp với nội dung kiến thức , hướng dẫn chi tiết .","ví dụ phù hợp vs nội dung kiến thức , huớng dẫn chi tiết .","ví dụ phù hợp vs nội dung kiến thức , huớng dẫn chi tiết ."
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_178,neutral,positive,none,0.0,0.0,1.0,tâm lý .,tâm lý .,tâm lý .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_292,neutral,positive,low,0.2,1.0,1.2,kỹ những chương cuối .,kỹ những chuơng cuối .,kỹ những chuơng cuối .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_356,neutral,positive,medium,0.3,2.0,1.2,cả cuộc sống sau này lẫn trong môn học .,cả cuộc sống sau nàyyy lẫn trong mh .,cả cuộc sống sau nàyyy lẫn trong mh .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_362,neutral,positive,medium,0.3333333333333333,1.0,1.0909090909090908,cô cho em 10 điểm thực hành colonlove .,cô cho em 10 điểmmm th colonlove .,cô cho em 10 điểmmm th colonlove .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_439,neutral,positive,medium,0.2222222222222222,0.0,1.0,đã có làm đơn với phòng đào tạo .,đã có làm đơn vs phong đào tạo .,đã có làm đơn vs phong đào tạo .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_453,neutral,positive,medium,0.4,0.0,1.0,bài tập đầy đủ .,bt đầy đủ .,bt đầy đủ .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_488,neutral,positive,medium,0.25,3.0,1.375,ngoài ra còn nhiều kiến thức ngoài .,ngoài ra còn nhìu kiến thứccc ngoài .,ngoài ra còn nhìu kiến thứccc ngoài .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_511,neutral,positive,low,0.2,1.0,1.2,có demo trực tiếp .,có demo truc tiếp .,có demo truc tiếp .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_515,neutral,negative,medium,0.2142857142857142,2.0,1.125,cụ thể doubledot về việc hướng dẫn bài tập về nội dung đó .,cụ thể doubledot về việc huớng dẫn bt về nội dung đó .,cụ thể doubledot về việc huớng dẫn bt về nội dung đó .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_540,neutral,negative,medium,0.2222222222222222,4.0,1.4444444444444444,hơi nhanh nhưng em vẫn theo kịp được .,hơi nhanh nhưng em vẫnnn theo kịp dc .,hơi nhanh nhưng em vẫnnn theo kịp dc .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_585,neutral,negative,low,0.1111111111111111,1.0,1.0277777777777777,em nghĩ như vậy sẽ tốt hơn vì họ sẽ biết được khả năng của sinh viên trong lớp tới đâu để cho bài thực hành được phù hợp với trình độ của sinh viên .,em nghĩ như vậy sẽ tốt hơn vì họ sẽ bít được khả năng của sv trong lớp tới đâu để cho bài thực hành được phù hợp với trình độ của sinh vien .,em nghĩ như vậy sẽ tốt hơn vì họ sẽ bít được khả năng của sv trong lớp tới đâu để cho bài thực hành được phù hợp với trình độ của sinh vien .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_642,neutral,negative,low,0.0769230769230769,3.0,1.1153846153846154,khi chia nhóm em không học bên nhóm của thầy này và thầy cũng rất ít lên lớp nên em không có ý kiến gì .,khi chia nhóm em k học bên nhómmm của thầy này và thầy cũng rất ít lên lớp nên em không có ý kiến gì .,khi chia nhóm em k học bên nhómmm của thầy này và thầy cũng rất ít lên lớp nên em không có ý kiến gì .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_690,neutral,positive,high,0.4285714285714285,3.0,1.4285714285714286,tính thực tiễn của môn học .,tínhhh thực tiễn của mh .,tínhhh thực tiễn của mh .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_731,neutral,negative,low,0.1,2.0,1.2,chúng em đã nghỉ khoảng 4 tuần như thế .,chúng em đã nghỉ khoảng 4 tuần nhưưư thế .,chúng em đã nghỉ khoảng 4 tuần nhưưư thế .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_737,neutral,negative,low,0.125,1.0,1.125,có thời gian để ngủ trên lớp .,có thờiii gian để ngủ trên lớp .,có thờiii gian để ngủ trên lớp .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_776,neutral,negative,low,0.0714285714285714,0.0,1.0,phương pháp nộp bài của thầy là debug code quay video lấy điểm .,phương pháp nộp bài của thay là debug code quay video lấy điểm .,phương pháp nộp bài của thay là debug code quay video lấy điểm .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_792,neutral,negative,low,0.125,1.0,1.03125,đây là những ví dụ nhập môn mà các em học sinh lớp 8 - 9 khi bắt đầu được học về quy hoạch động để đi thi học sinh giỏi .,đây là những ví dụ nhập môn mà các em hs lớp 8 - 9 khiii bắt đầu đc học về quy hoạch động để đi thi học sinh giỏi .,đây là những ví dụ nhập môn mà các em hs lớp 8 - 9 khiii bắt đầu đc học về quy hoạch động để đi thi học sinh giỏi .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_805,neutral,negative,low,0.1333333333333333,2.0,1.1333333333333333,"không có , chỉ là do em lười học nên không tiếp thu được .","k có , chỉỉỉ là do em lười học nên không tiếp thu được .","k có , chỉỉỉ là do em lười học nên không tiếp thu được ."
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_806,neutral,negative,low,0.0769230769230769,0.0,1.0,"thầy có vẻ hơi bận rộn , gặp thầy có vẻ khó .","thầy có vẻ hơi bận rộn , gặp thay có vẻ khó .","thầy có vẻ hơi bận rộn , gặp thay có vẻ khó ."
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_845,neutral,positive,low,0.08,1.0,1.04,khi được đề cập thì thầy cho đó là mục tiêu cho các bạn tự tìm hiểu nhằm phát huy tốt nhất tư duy .,khi dc đề cập thì thầy cho đó là mục tiêu cho các bạn tự tìm hiểu nham phát huy tốt nhất tư duy .,khi dc đề cập thì thầy cho đó là mục tiêu cho các bạn tự tìm hiểu nham phát huy tốt nhất tư duy .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_880,neutral,negative,low,0.2,2.0,1.1,"phòng máy cũ , nhưng nhìn chung thì không có ảnh hưởng gì vì thầy dạy rất nhiệt tình .","pm cũ , nhưng nhìn chung thì ko có ảnh hưởng gì vì thầy dạy rất nhiệt tìnhhh .","pm cũ , nhưng nhìn chung thì ko có ảnh hưởng gì vì thầy dạy rất nhiệt tìnhhh ."
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_931,neutral,positive,medium,0.25,1.0,1.25,nói dễ nghe .,nóiii dễ nghe .,nóiii dễ nghe .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_970,neutral,negative,low,0.1666666666666666,1.0,1.0555555555555556,do khi ra trường các công ty chủ yếu đánh mạnh phần thực hành và vận dụng .,do khi ra trường các công ty chủ yếu đánh mạnh phầnnn th và vận dụng .,do khi ra trường các công ty chủ yếu đánh mạnh phầnnn th và vận dụng .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_971,neutral,positive,medium,0.3,1.0,1.1,giáo viên truyền đạt kinh nghiệm thực tế nhiều .,gv truyền đạt kinh nghiệm thực tế nhiu .,gv truyền đạt kinh nghiệm thực tế nhiu .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_1085,neutral,positive,medium,0.25,0.0,1.0,sự tận tình .,sự tận tinh .,sự tận tinh .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_1107,neutral,positive,low,0.125,0.0,1.0,thầy dạy đủ nội dung bài học .,thay dạy đủ nội dung bài học .,thay dạy đủ nội dung bài học .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_1111,neutral,negative,low,0.1052631578947368,3.0,1.1578947368421053,có thể nhiều bạn thích nhưng bản thân mình thấy thầy nói một vấn đề hơi dài dòng .,có thể nhìu bạn thích nhưng bản thânnn mình thấy thầy nói một vấn đề hơi dài dòng .,có thể nhìu bạn thích nhưng bản thânnn mình thấy thầy nói một vấn đề hơi dài dòng .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_1150,neutral,positive,none,0.0,0.0,1.0,lên lớp đều .,lên lớp đều .,lên lớp đều .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_1201,neutral,positive,low,0.0816326530612244,1.0,1.018181818181818,"đối với cô wzjwz32 , cô rất tận tình , giải đáp thắc mắc và hướng đến sinh viên cùng trao đổi đối với y , hoàn toàn tách biệt với sinh viên , không có hướng trao đổi mà là hướng tra khảo kiến thức sinh viên .","đốiii vs cô wzjwz32 , cô rất tận tình , giải đáp thắc mắc và hướng đến sv cùng trao đổi đối với y , hoàn toàn tách biệt với sinh viên , không có hướng trao đổi mà là hướng tra khảo kiến thức sinh viên .","đốiii vs cô wzjwz32 , cô rất tận tình , giải đáp thắc mắc và hướng đến sv cùng trao đổi đối với y , hoàn toàn tách biệt với sinh viên , không có hướng trao đổi mà là hướng tra khảo kiến thức sinh viên ."
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_1209,neutral,negative,low,0.2,1.0,1.2,tạm thời chưa có .,tạm thờiii chưa có .,tạm thờiii chưa có .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_1217,neutral,negative,medium,0.2142857142857142,2.0,1.1428571428571428,nếu yêu cầu bài tập thì có thể nộp giấy riêng cho cô .,nếu yêu cầu bt thì có thể nộppp giấy riêng cho cô .,nếu yêu cầu bt thì có thể nộppp giấy riêng cho cô .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_1287,neutral,positive,medium,0.25,0.0,1.0,giáo trình mới .,giáo trinh mới .,giáo trinh mới .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_1378,neutral,positive,low,0.125,3.0,1.375,dạy tương đối đầy đủ chương trình .,dạy tương đối đầy đủ chương trìnhhh .,dạy tương đối đầy đủ chương trìnhhh .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_1421,neutral,negative,medium,0.3076923076923077,1.0,1.0769230769230769,với lại đặc thù sinh viên trường em nó khác cô ạ .,vs lạiii đặc thù sv trường em nó khác cô ạ .,vs lạiii đặc thù sv trường em nó khác cô ạ .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_1427,neutral,negative,low,0.1666666666666666,4.0,1.3333333333333333,quá nhiều kiến thức cần nắm nhưng thời gian có hạn .,quá nhìu kiến thức cần nắmmm nhưng thời gian có hạn .,quá nhìu kiến thức cần nắmmm nhưng thời gian có hạn .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_1450,neutral,positive,high,0.5,1.0,1.1666666666666667,thêm nhiều bài tập hay .,thêm nhiu bt hay .,thêm nhiu bt hay .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_1518,neutral,negative,low,0.1538461538461538,2.0,1.1538461538461535,em chỉ đăng ký học để chuyển điểm nên em không biết .,em chỉ đănggg ký học để chuyển điểm nên em k biết .,em chỉ đănggg ký học để chuyển điểm nên em k biết .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_1624,neutral,positive,medium,0.2352941176470588,2.0,1.1176470588235294,giáo viên tạo nhiều cơ hội cho sinh viên được luyện nói tiếng anh trên lớp .,gv tạo nhìu cơ hội cho sinh viên được luyện nóiii tiếng anh trên lớp .,gv tạo nhìu cơ hội cho sinh viên được luyện nóiii tiếng anh trên lớp .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_1762,neutral,negative,low,0.1666666666666666,2.0,1.3333333333333333,giữ nguyên hình thức cũ !,giữ nguyên hình thứccc cũ !,giữ nguyên hình thứccc cũ !
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_1768,neutral,negative,low,0.2,1.0,1.0666666666666669,có nhiều thời gian hơn để gặp giáo viên và thực hành trên lớp .,có nhiu thời gian hơn để gặp gv và thực hành trên lớp .,có nhiu thời gian hơn để gặp gv và thực hành trên lớp .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_1846,neutral,negative,low,0.1333333333333333,2.0,1.1333333333333333,nói chung là không có vấn đề tiêu cực với phương pháp của cô .,nói chung là k có vấn đề tiêu cựccc với phương pháp của cô .,nói chung là k có vấn đề tiêu cựccc với phương pháp của cô .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_1849,neutral,negative,low,0.1111111111111111,0.0,1.0,vì thời gian trong lớp tập trung hơn .,vì thoi gian trong lớp tập trung hơn .,vì thoi gian trong lớp tập trung hơn .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_1952,neutral,negative,low,0.1176470588235294,2.0,1.1176470588235294,vì thầy không đến lớp giảng dạy bữa nào cả nên em không biết nhận xét .,vì thầy k đến lớp giảnggg dạy bữa nào cả nên em không biết nhận xét .,vì thầy k đến lớp giảnggg dạy bữa nào cả nên em không biết nhận xét .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_1955,neutral,negative,low,0.08,3.0,1.1111111111111112,"em được biết đây là kỳ dạy cuối cùng của thầy nên em chúc thầy sức khỏe dồi dào , gia đình hạnh phúc .","em dc biết đây là kỳ dạy cuối cùng của thầy nên em chúc thầy sức khỏe dồi dàooo , gia đình hạnh phúc .","em dc biết đây là kỳ dạy cuối cùng của thầy nên em chúc thầy sức khỏe dồi dàooo , gia đình hạnh phúc ."
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_2027,neutral,negative,medium,0.2142857142857142,2.0,1.1428571428571428,chỉ cần cho bài tập qua web môn học sinh viên sẽ làm .,chỉ cần cho bt qua web môn học sinhhh viên sẽ làm .,chỉ cần cho bt qua web môn học sinhhh viên sẽ làm .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_2049,neutral,negative,low,0.1818181818181818,1.0,1.0454545454545454,"bài tập thầy cho cũng đòi hỏi phải đến lớp , nghe giảng và phải hiểu thật sự mới làm được .","bt thầy cho cũng đòi hỏi phải đến lớp , nghe giảng và phải hiểu that sự mới làm dc .","bt thầy cho cũng đòi hỏi phải đến lớp , nghe giảng và phải hiểu that sự mới làm dc ."
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_2073,neutral,negative,low,0.1428571428571428,1.0,1.0714285714285714,chỉ cần khoảng 60% gần tương ứng với nội dung thi là đủ .,chỉ cần khoảng 60% gần tương ứng vs nội dung thiii là đủ .,chỉ cần khoảng 60% gần tương ứng vs nội dung thiii là đủ .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_2135,neutral,negative,low,0.0833333333333333,1.0,1.0714285714285714,cái này vấn đề chung của cả nước mất rồi colonhihi .,cái này vấn đề chung của cả nước mất rồi colonhihiii .,cái này vấn đề chung của cả nước mất rồi colonhihiii .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_2172,neutral,negative,medium,0.3333333333333333,2.0,1.2222222222222223,chỉ cần cho bài tập rồi làm nộp .,chỉ cần cho bt rồi làmmm nộp .,chỉ cần cho bt rồi làmmm nộp .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_2199,neutral,positive,medium,0.2727272727272727,2.0,1.181818181818182,bài tập và hướng dẫn giải bài tập trên lớp .,bt và hướng dẫn giải bài tập trênnn lớp .,bt và hướng dẫn giải bài tập trênnn lớp .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_2317,neutral,negative,low,0.1666666666666666,3.0,1.25,thầy dạy rất vui nhưng đôi khi còn rất khó tính .,thầyyy dạy r vui nhưng đôi khi còn rất khó tính .,thầyyy dạy r vui nhưng đôi khi còn rất khó tính .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_2323,neutral,positive,low,0.1111111111111111,2.0,1.2222222222222223,kiến thức chuyên môn và nội dung dạy .,kiến thứccc chuyên môn và nội dung dạy .,kiến thứccc chuyên môn và nội dung dạy .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_2337,neutral,negative,medium,0.375,2.0,1.25,cho bài tập từ dễ tới khó .,chooo bt từ dễ tới khó .,chooo bt từ dễ tới khó .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_2355,neutral,negative,low,0.1666666666666666,2.0,1.3333333333333333,tuy nhiên thầy ít đùa .,tuy nhiênnn thầy ít đùa .,tuy nhiênnn thầy ít đùa .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_2365,neutral,positive,medium,0.2727272727272727,1.0,1.0909090909090908,lắng nghe cách giải quyết vấn đề của sinh viên .,lắng nghe cách giảiii quyết vấn đề của sv .,lắng nghe cách giảiii quyết vấn đề của sv .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_2431,neutral,negative,low,0.2,1.0,1.2,kiến thức tổng hợp .,kien thức tổng hợp .,kien thức tổng hợp .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_2447,neutral,negative,low,0.1111111111111111,3.0,1.3333333333333333,chú thích những phần cần phải tập trung .,chú thíchhh những phần cần phải tập trung .,chú thíchhh những phần cần phải tập trung .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_2456,neutral,negative,low,0.1538461538461538,0.0,1.0,cô cho làm đồ án nhóm với lại cho bài tập theo từng tuần nên sinh viên có thời gian sắp xếp để làm bài .,cô cho làm đồ án nhóm vs lại cho bt theo tung tuần nên sinh viên có thời gian sắp xếp để làm bài .,cô cho làm đồ án nhóm vs lại cho bt theo tung tuần nên sinh viên có thời gian sắp xếp để làm bài .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_2603,neutral,positive,medium,0.25,4.0,2.0,nhiều ví dụ .,nhìuuu ví dụ .,nhìuuu ví dụ .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_2606,neutral,positive,low,0.0416666666666666,0.0,1.0,"thầy giảng nhiệt tình , sát trọng tâm , dễ hiểu , mong thầy kỳ sau sẽ dạy môn xác xuất thống kê .","thầy giảng nhiệt tinh , sát trọng tâm , dễ hiểu , mong thầy kỳ sau sẽ dạy môn xác xuất thống kê .","thầy giảng nhiệt tinh , sát trọng tâm , dễ hiểu , mong thầy kỳ sau sẽ dạy môn xác xuất thống kê ."
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_2629,neutral,positive,medium,0.3333333333333333,2.0,1.6666666666666667,chi tiết .,chi tiếttt .,chi tiếttt .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_2635,neutral,positive,low,0.1,3.0,1.12,phần ý kiến của em trong phần khảo sát thầy wzjwz7 em nói có liên quan đến thầy luôn .,phần ý kiến của em trong phần khảooo sát thầy wzjwz7 em nói có liên quan đến thầy lun .,phần ý kiến của em trong phần khảooo sát thầy wzjwz7 em nói có liên quan đến thầy lun .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_2646,neutral,negative,low,0.2,0.0,1.0,mỗi dạng bài thì thầy ghi ra 3 câu bài tập là ổn rồi .,mỗi dạng bài thì thay ghi ra 3 câu bt là ổn rồi .,mỗi dạng bài thì thay ghi ra 3 câu bt là ổn rồi .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_2677,neutral,negative,low,0.1111111111111111,2.0,1.1111111111111112,"một số chỗ khó hiểu , nhưng nếu chăm chỉ tự học thì sẽ khắc phục được .","một số chỗ khó hiểu , nhưng nếu chămmm chỉ tự học thì sẽ khắc phục đc .","một số chỗ khó hiểu , nhưng nếu chămmm chỉ tự học thì sẽ khắc phục đc ."
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_2725,neutral,positive,high,0.6,2.0,1.4,chăm chú bài tập .,chăm chúúú bt .,chăm chúúú bt .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_2744,neutral,positive,low,0.2,2.0,1.4,giảng dạy thực tế .,giảng dạy thựccc tế .,giảng dạy thựccc tế .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_2796,neutral,positive,low,0.1111111111111111,2.0,1.2222222222222223,nghỉ sinh em bé vui vẻ nha cô .,nghỉ sinhhh em bé vui vẻ nha cô .,nghỉ sinhhh em bé vui vẻ nha cô .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_2817,neutral,negative,medium,0.3,1.0,1.1,cứ theo tiến độ của chương trình môn học .,cứ theo tiến độ củaaa chương trình mh .,cứ theo tiến độ củaaa chương trình mh .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_2875,neutral,positive,low,0.1428571428571428,3.0,1.4285714285714286,dạy kỹ các phần quan trọng .,dạyyy kỹ các phần quan trọng .,dạyyy kỹ các phần quan trọng .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_2899,neutral,negative,low,0.04,0.0,1.0,có lúc em còn cảm thấy có lỗi vì công sức của cô trên lớp như vậy mà mình lại làm biếng học bài .,có lúc em còn cảm thấy có lỗi vì công sức của cô trên lớp như vậy mà minh lại làm biếng học bài .,có lúc em còn cảm thấy có lỗi vì công sức của cô trên lớp như vậy mà minh lại làm biếng học bài .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_2981,neutral,positive,low,0.125,0.0,1.0,em chưa nhớ thầy là ai nữa .,em chua nhớ thầy là ai nữa .,em chua nhớ thầy là ai nữa .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_2999,neutral,negative,medium,0.2307692307692307,2.0,1.1538461538461535,dựa vào một game cơ bản để sinh viên hiểu rõ hơn .,dựa vào một game cơ bảnnn để sv hiểu rõ hơn .,dựa vào một game cơ bảnnn để sv hiểu rõ hơn .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_3021,neutral,positive,low,0.2,3.0,1.15,đó là một động lực rất lớn để tụi em hoàn thành hết tất cả bài tập của thầy .,đó là một động lực r lớn để tụi em hoàn thành hết tất cả bt của thầyyy .,đó là một động lực r lớn để tụi em hoàn thành hết tất cả bt của thầyyy .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_3056,neutral,negative,low,0.1,1.0,1.0454545454545454,"dạ , cho em hỏi là trường mình là tạo sao không dùng ngôn ngữ c thay cho assembly .","dạ , cho em hỏiii là trường mình là tạo sao ko dùng ngôn ngữ c thay cho assembly .","dạ , cho em hỏiii là trường mình là tạo sao ko dùng ngôn ngữ c thay cho assembly ."
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_3095,neutral,positive,low,0.0434782608695652,1.0,1.0416666666666667,"ngoài thời gian cố định như trong thời khóa biểu của nhà trường , em đều cố gắng sắp xếp đi đủ .","ngoài thời gian cố định như tronggg thời khóa biểu của nhà trường , em đều cố gắng sắp xếp đi đủ .","ngoài thời gian cố định như tronggg thời khóa biểu của nhà trường , em đều cố gắng sắp xếp đi đủ ."
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_3105,neutral,negative,low,0.1666666666666666,1.0,1.0833333333333333,đi học rất ít nên rất mất công người đi dậy .,đi học r ít nên rất mất công ngườiii đi dậy .,đi học r ít nên rất mất công ngườiii đi dậy .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_3150,neutral,negative,none,0.0,0.0,1.0,có một ít áp lực .,có một ít áp lực .,có một ít áp lực .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_3151,neutral,negative,low,0.125,3.0,1.375,phân bố thời gian khoảng 3 tiết .,phân bố thời gian khoảnggg 3 tiết .,phân bố thời gian khoảnggg 3 tiết .
sentiment,baseline,tfidf_char_svm,mixed_noise,full,test_3165,neutral,negative,low,0.0666666666666666,2.0,1.0666666666666669,"em có học ở một trung tâm tiếng anh ở ngoài trường , thời lượng hợp lý , không nhiều không ít khoảng 2 - 3 tiết một buổi !","em có học ở một trung tâm tiếng anh ở ngoài trường , thời lượng hợp lý , k nhiều không ít khoảng 2 - 3 tiết mộttt buổi !","em có học ở một trung tâm tiếng anh ở ngoài trường , thời lượng hợp lý , k nhiều không ít khoảng 2 - 3 tiết mộttt buổi !"
sentiment,baseline,tfidf_char_svm,mixed_noise,changed_only,test_27,neutral,positive,high,0.4444444444444444,1.0,1.1111111111111112,cách mà cô tiếp cận với sinh viên .,cach mà cô tiếp cận vs sv .,cach mà cô tiếp cận vs sv .
sentiment,baseline,tfidf_char_svm,mixed_noise,changed_only,test_35,neutral,positive,medium,0.2142857142857142,3.0,1.2142857142857142,môn học này giúp chúng em hiểu ra những vấn đề cơ bản .,mh này giúp chúng em hiểuuu ra những vấn đề cơ bản .,mh này giúp chúng em hiểuuu ra những vấn đề cơ bản .
sentiment,baseline,tfidf_char_svm,mixed_noise,changed_only,test_53,neutral,negative,low,0.0555555555555555,1.0,1.0555555555555556,như vậy tụi em sẽ định hướng tốt hơn và tập trung vào những thứ cần thiết .,như vậy tụi em sẽ định hướng tốt hơn và tập trung vào những thứ cần thiet .,như vậy tụi em sẽ định hướng tốt hơn và tập trung vào những thứ cần thiet .
sentiment,baseline,tfidf_char_svm,mixed_noise,changed_only,test_121,neutral,positive,low,0.1333333333333333,2.0,1.1333333333333333,"ví dụ phù hợp với nội dung kiến thức , hướng dẫn chi tiết .","ví dụ phù hợp vs nội dung kiến thức , huớng dẫn chi tiết .","ví dụ phù hợp vs nội dung kiến thức , huớng dẫn chi tiết ."
sentiment,baseline,tfidf_char_svm,mixed_noise,changed_only,test_292,neutral,positive,low,0.2,1.0,1.2,kỹ những chương cuối .,kỹ những chuơng cuối .,kỹ những chuơng cuối .
sentiment,baseline,tfidf_char_svm,mixed_noise,changed_only,test_356,neutral,positive,medium,0.3,2.0,1.2,cả cuộc sống sau này lẫn trong môn học .,cả cuộc sống sau nàyyy lẫn trong mh .,cả cuộc sống sau nàyyy lẫn trong mh .
